JS_ID,Organization,Degree,Specialisation,Year
49154,National Institute of Fashion Technology (NIFT),B.Pharm,Medicine,1981
49154,Presidency University,Ph.D,Mechanical,2005
49154,Loyola College,B.Pharm,Medicine,1994
97116,National Institute of Technology (Calicut),B.Tech,Comp Sci,2021
11840,Banaras Hindu University (BHU),M.Tech,Civil,1983
11840,Christ University,B.Pharm,Medicine,1988
11840,Indian Statistical Institute (ISI),B.A,English,2010
69087,Indian Institute of Management (Lucknow),Ph.D,Mechanical,2006
69087,Indian Institute of Science (IISc),M.Tech,Manu,1987
69087,Indian Institute of Foreign Trade (IIFT),B.A,History,1984
97743,Banaras Hindu University (BHU),M.Tech,Comp Sci,2012
97743,Loyola College,M.Tech,Mechanical,1995
97743,Indian Institute of Foreign Trade (IIFT),M.Tech,Comp Sci,2017
97743,National Institute of Technology (Calicut),Ph.D,Civil,1984
11911,Banaras Hindu University (BHU),B.Tech,Electrical,2005
11911,Birla Institute of Technology and Science (BITS Pilani),BE,Electrical,2003
11911,National Institute of Fashion Technology (NIFT),BE,Electrical,2001
11911,Indian Statistical Institute (ISI),B.A,Psychology,2017
54414,National Institute of Technology (Trichy),BE,Civil,2019
54414,Manipal Academy of Higher Education,M.Tech,Civil,1991
54414,Indian Institute of Technology (Roorkee),B.Pharm,Medicine,2009
54414,Tata Institute of Social Sciences (TISS),Ph.D,Sociology,2000
54414,Presidency University,B.Pharm,Medicine,1987
67202,Indian School of Business (ISB),B.Tech,Comp Sci,2018
67202,Indian Statistical Institute (ISI),BE,Electrical,2015
67202,Indian Institutes of Technology (IITs),B.A,Psychology,2021
67202,Banaras Hindu University (BHU),Ph.D,Medicine,1998
51848,Indian Institute of Technology (Roorkee),M.Tech,Electrical,2020
51848,Indian Institute of Management (Indore),BE,Electrical,1995
51848,National Institute of Design (NID),B.Tech,Manu,2005
51848,Indian Institute of Technology (Delhi),B.Tech,Electrical,1986
51848,Indian Institute of Technology (Roorkee),B.Pharm,Medicine,1987
13867,Indian School of Business (ISB),BE,Electrical,1986
94764,Indian Institute of Management (Kozhikode),B.Tech,Civil,1991
94764,National Institute of Fashion Technology (NIFT),BE,Manu,2017
94764,Indian Institutes of Technology (IITs),Ph.D,Electrical,2022
94764,Delhi Technological University (DTU),B.Pharm,Medicine,2013
94764,Aligarh Muslim University (AMU),M.Tech,Electrical,2018
26442,Delhi Technological University (DTU),BE,Comp Sci,1996
27597,Indian Institute of Technology (Kanpur),B.Tech,Mechanical,1988
27597,National Institute of Fashion Technology (NIFT),B.Pharm,Medicine,2005
27597,Symbiosis International University,B.Pharm,Medicine,1991
27597,Indian Institute of Management (Lucknow),BE,Civil,2014
40250,National Institute of Technology (Surathkal),B.Pharm,Medicine,2020
40250,Birla Institute of Technology and Science (BITS Pilani),BE,Civil,2006
40250,Aligarh Muslim University (AMU),Ph.D,English,2010
40250,Indian Institute of Technology (Kanpur),BE,Electrical,1990
19526,National Institute of Design (NID),B.A,English,2002
19526,National Institute of Technology (NITs),B.Tech,Civil,2017
19526,Indian Institute of Technology (Madras),BE,Civil,2010
19526,Indian Institute of Management (Ahmedabad),Ph.D,Medicine,1985
94299,Indian Institute of Management (Ahmedabad),B.Pharm,Medicine,2018
94299,National Law University (NLU),B.A,Psychology,2022
94299,Presidency University,Ph.D,Civil,1996
98237,Indian Institute of Management (Kolkata),B.A,English,1991
98237,Indian School of Business (ISB),M.Tech,Civil,1985
98237,National Institute of Technology (Surathkal),B.A,History,1981
98237,Indian Institute of Management (Kolkata),Ph.D,Electrical,2015
23862,National Institute of Technology (NITs),B.Tech,Manu,2015
23862,Indian Institute of Management (Lucknow),B.A,English,1990
23862,Indian Statistical Institute (ISI),B.Pharm,Medicine,1986
39314,Xavier Labour Relations Institute (XLRI),B.A,English,2013
39314,Tata Institute of Social Sciences (TISS),BE,Civil,1989
80431,Indian Institute of Technology (Kanpur),B.A,English,2012
80431,National Institute of Technology (Calicut),BE,Electrical,2018
85844,Indian Institute of Technology (Kanpur),B.A,Sociology,2015
85844,National Institute of Fashion Technology (NIFT),BE,Mechanical,2016
71353,Miranda House,B.Pharm,Medicine,1986
71353,Indian Institute of Science Education and Research (IISER),B.A,History,2010
71353,Hansraj College,B.Tech,Civil,2021
71353,Indian Institute of Technology (Kanpur),B.Tech,Civil,1982
71353,National Institute of Technology (Surathkal),B.Pharm,Medicine,2015
55375,Indian Institutes of Management (IIMs),M.Tech,Civil,2020
55375,National Institute of Technology (Surathkal),M.Tech,Electrical,2002
5868,Indian Institutes of Management (IIMs),B.Tech,Manu,1995
5868,Indian Institute of Management (Ahmedabad),BE,Mechanical,1998
5868,Indian Institute of Technology (Kanpur),Ph.D,Sociology,1985
5868,Indian Institute of Management (Ahmedabad),B.Tech,Mechanical,2021
5868,Indian Statistical Institute (ISI),B.A,History,2009
89204,Banaras Hindu University (BHU),B.Pharm,Medicine,1991
40204,Christ University,B.Pharm,Medicine,1988
40204,Indian Institute of Foreign Trade (IIFT),B.Pharm,Medicine,2009
40204,Manipal Academy of Higher Education,M.Tech,Civil,1985
40204,Indian Statistical Institute (ISI),B.Pharm,Medicine,2015
40204,Banaras Hindu University (BHU),Ph.D,Sociology,1993
43991,Indian Institute of Management (Lucknow),M.Tech,Manu,2011
43991,Banaras Hindu University (BHU),B.Pharm,Medicine,1983
43991,Indian Institute of Management (Kozhikode),B.A,Psychology,2009
13616,All India Institute of Medical Sciences (AIIMS),Ph.D,Psychology,1988
13616,All India Institute of Medical Sciences (AIIMS),B.Pharm,Medicine,2002
13616,Xavier Labour Relations Institute (XLRI),M.Tech,Comp Sci,1986
23388,Tata Institute of Social Sciences (TISS),B.A,Sociology,1988
23388,National Law University (NLU),B.Tech,Comp Sci,1996
23388,Indian Institutes of Technology (IITs),B.Pharm,Medicine,2003
23388,Hansraj College,Ph.D,English,1990
41057,Indian Institutes of Management (IIMs),B.Pharm,Medicine,1989
41057,Indian Statistical Institute (ISI),Ph.D,English,1983
45854,Indian Institute of Technology (Bhubaneswar),M.Tech,Electrical,2013
59882,Indian Institute of Technology (Bhubaneswar),B.Tech,Comp Sci,2011
59882,Symbiosis International University,B.Pharm,Medicine,2012
59882,Indian Statistical Institute (ISI),Ph.D,Sociology,2020
59882,Indian Institutes of Technology (IITs),Ph.D,Manu,1986
90815,Indian Statistical Institute (ISI),B.Pharm,Medicine,2011
90815,All India Institute of Medical Sciences (AIIMS),Ph.D,Manu,2013
90815,Indian Statistical Institute (ISI),M.Tech,Manu,2005
90815,Indian Institute of Technology (Guwahati),B.Pharm,Medicine,2008
84257,National Law University (NLU),B.A,Psychology,1996
84257,Indian Institute of Management (Indore),B.Pharm,Medicine,2010
84257,Indian School of Business (ISB),B.Tech,Civil,1980
84257,Indian Institute of Science (IISc),Ph.D,Sociology,1982
84257,Presidency University,B.Pharm,Medicine,1983
64040,Indian Statistical Institute (ISI),M.Tech,Comp Sci,2020
64040,Indian Institute of Technology (Delhi),B.A,History,2008
64040,Indian Institute of Technology (Delhi),B.Tech,Comp Sci,1986
39425,Indian Statistical Institute (ISI),B.Tech,Electrical,1987
39425,Indian Institute of Technology (Madras),M.Tech,Civil,2007
19616,Banaras Hindu University (BHU),BE,Electrical,1999
85393,Presidency University,B.Tech,Civil,1991
85393,Symbiosis International University,B.A,Sociology,2015
85393,Indian Institute of Technology (Banaras Hindu University),B.Pharm,Medicine,2005
85393,National Institute of Technology (Surathkal),B.Pharm,Medicine,1999
29059,Indian Institute of Science Education and Research (IISER),M.Tech,Mechanical,1982
18295,Delhi Technological University (DTU),BE,Comp Sci,2006
57095,National Law University (NLU),M.Tech,Mechanical,2008
57095,Indian Institute of Technology (Delhi),Ph.D,Medicine,2009
57095,All India Institute of Medical Sciences (AIIMS),BE,Manu,1985
34581,National Law University (NLU),BE,Electrical,1991
34581,Indian Statistical Institute (ISI),BE,Electrical,2017
34581,Indian Institute of Technology (Kanpur),B.Pharm,Medicine,2019
34581,Indian Statistical Institute (ISI),B.A,History,2020
34581,Indian Institute of Management (Kolkata),Ph.D,Sociology,2022
61127,St. Stephen's College,B.Tech,Civil,1995
61127,National Institute of Fashion Technology (NIFT),B.Tech,Manu,1984
61127,All India Institute of Medical Sciences (AIIMS),Ph.D,Civil,1993
61127,Lady Shri Ram College for Women (LSR),BE,Civil,1980
61127,Hansraj College,M.Tech,Manu,2006
22747,Indian Institutes of Technology (IITs),B.A,Sociology,2019
22747,Hansraj College,B.A,Psychology,2004
6437,Indian Institute of Foreign Trade (IIFT),BE,Electrical,1982
6437,Indian Institute of Foreign Trade (IIFT),B.Tech,Civil,1992
6437,National Institute of Technology (NITs),B.Pharm,Medicine,2014
10637,Aligarh Muslim University (AMU),Ph.D,Mechanical,1994
98678,Hansraj College,B.Tech,Comp Sci,1988
98678,Indian Institute of Management (Lucknow),M.Tech,Manu,2007
98678,Presidency University,B.Pharm,Medicine,2012
81114,St. Stephen's College,B.Pharm,Medicine,2017
81114,Christ University,B.Pharm,Medicine,2003
81114,Indian Institute of Technology (Bombay),B.Pharm,Medicine,2015
81114,National Institute of Technology (Warangal),B.A,History,2004
32112,Loyola College,B.Tech,Civil,2013
32112,Indian Institutes of Management (IIMs),B.A,Sociology,1992
32112,Xavier Labour Relations Institute (XLRI),BE,Electrical,1994
68347,Indian Institute of Management (Ahmedabad),B.Pharm,Medicine,2014
68347,Indian Institute of Management (Kolkata),B.Pharm,Medicine,2011
13269,Indian Institute of Technology (Guwahati),B.Tech,Manu,1998
13269,Indian Institutes of Management (IIMs),M.Tech,Manu,1991
13269,Indian Institute of Management (Indore),BE,Manu,1984
13269,Loyola College,BE,Electrical,1989
67081,Manipal Academy of Higher Education,B.Pharm,Medicine,1980
67081,Indian Institute of Science Education and Research (IISER),M.Tech,Mechanical,1981
67081,Indian Institute of Management (Kolkata),Ph.D,English,1985
67081,National Institute of Technology (Surathkal),B.A,Sociology,1999
53417,All India Institute of Medical Sciences (AIIMS),Ph.D,Medicine,2019
53417,Christ University,B.A,History,1994
53417,National Institute of Technology (Surathkal),B.Pharm,Medicine,1980
53417,Loyola College,B.A,Sociology,2001
55606,National Institute of Technology (Calicut),B.Pharm,Medicine,2016
55606,Indian Institute of Technology (Banaras Hindu University),B.Pharm,Medicine,1996
55606,Manipal Academy of Higher Education,M.Tech,Manu,1991
55606,National Institute of Fashion Technology (NIFT),B.Pharm,Medicine,1981
83317,Miranda House,B.Tech,Comp Sci,2009
83317,National Institute of Technology (NITs),B.Pharm,Medicine,2010
35962,St. Stephen's College,M.Tech,Electrical,2010
35962,National Institute of Technology (Trichy),BE,Electrical,1982
83091,Jawaharlal Nehru University (JNU),M.Tech,Mechanical,2017
83091,Indian Institute of Technology (Bombay),B.Tech,Civil,2012
83091,Presidency University,B.Pharm,Medicine,1991
83091,National Institute of Technology (NITs),B.Pharm,Medicine,2001
83091,Presidency University,B.Tech,Mechanical,1997
8647,Tata Institute of Social Sciences (TISS),B.Pharm,Medicine,1992
8647,Indian Institute of Technology (Kanpur),M.Tech,Comp Sci,2002
8647,National Law School of India University (NLSIU),M.Tech,Mechanical,2014
22352,Jawaharlal Nehru University (JNU),BE,Electrical,1986
22352,Indian Institute of Technology (Delhi),BE,Manu,1990
22352,National Institute of Technology (NITs),BE,Electrical,1983
22352,Indian Institute of Management (Kozhikode),M.Tech,Comp Sci,2006
59720,National Institute of Fashion Technology (NIFT),Ph.D,Sociology,2003
59720,Jawaharlal Nehru University (JNU),Ph.D,Mechanical,2019
68274,Indian Institute of Technology (Banaras Hindu University),B.Pharm,Medicine,1991
68274,Indian Institute of Technology (Guwahati),B.Tech,Mechanical,1989
12709,National Institute of Fashion Technology (NIFT),M.Tech,Electrical,2003
12709,Manipal Academy of Higher Education,BE,Civil,2017
39504,Indian Institute of Technology (Bhubaneswar),M.Tech,Mechanical,1990
39504,Indian Institute of Technology (Banaras Hindu University),M.Tech,Electrical,2020
39504,Indian Institute of Technology (Guwahati),B.A,English,2000
39504,Indian Institute of Foreign Trade (IIFT),B.Tech,Comp Sci,1984
92999,Hansraj College,B.A,English,2019
92999,Indian Institutes of Technology (IITs),M.Tech,Comp Sci,2007
30487,Indian Institute of Technology (Bhubaneswar),B.Tech,Mechanical,2001
30487,Indian Statistical Institute (ISI),B.Pharm,Medicine,2005
7503,National Law University (NLU),B.Pharm,Medicine,2019
7503,Lady Shri Ram College for Women (LSR),BE,Comp Sci,1988
7503,National Institute of Technology (Calicut),Ph.D,History,2011
7503,Indian Institute of Technology (Bombay),B.Pharm,Medicine,1992
5154,National Institute of Technology (NITs),Ph.D,History,1989
5154,National Law School of India University (NLSIU),Ph.D,History,1981
391,Lady Shri Ram College for Women (LSR),B.Pharm,Medicine,1999
391,Hansraj College,BE,Mechanical,1998
83605,Indian Institute of Technology (Bombay),B.A,History,2012
83605,National Institute of Fashion Technology (NIFT),Ph.D,Comp Sci,2000
83605,National Institute of Technology (Jaipur),BE,Manu,2002
83605,Symbiosis International University,B.Tech,Manu,2018
83605,All India Institute of Medical Sciences (AIIMS),M.Tech,Comp Sci,2010
75342,National Law University (NLU),B.A,History,2018
75342,National Institute of Technology (Warangal),BE,Electrical,2013
75342,National Institute of Fashion Technology (NIFT),Ph.D,Psychology,1985
75342,Indian School of Business (ISB),B.A,History,1983
59298,National Institute of Technology (Surathkal),B.Tech,Electrical,1992
59298,Hansraj College,BE,Manu,1997
59298,Banaras Hindu University (BHU),M.Tech,Civil,1991
59298,Symbiosis International University,Ph.D,Mechanical,1983
59298,Indian Institutes of Technology (IITs),M.Tech,Comp Sci,2000
89617,National Institute of Technology (Warangal),B.Pharm,Medicine,1998
89617,Xavier Labour Relations Institute (XLRI),BE,Civil,2014
43013,Indian Institute of Technology (Guwahati),Ph.D,Mechanical,2002
43013,Indian School of Business (ISB),B.Pharm,Medicine,1990
17003,Jawaharlal Nehru University (JNU),B.Tech,Comp Sci,2011
17003,Xavier Labour Relations Institute (XLRI),Ph.D,Psychology,2012
17003,Indian Institute of Technology (Kanpur),BE,Manu,2022
17003,Indian Institute of Technology (Bhubaneswar),BE,Electrical,1991
17003,Indian Statistical Institute (ISI),M.Tech,Electrical,2004
21632,Banaras Hindu University (BHU),M.Tech,Civil,2011
21632,Indian Institute of Technology (Bombay),B.Pharm,Medicine,2021
21632,Indian Institute of Science Education and Research (IISER),B.Pharm,Medicine,1986
16449,Indian Institute of Technology (Kanpur),B.A,Psychology,2008
16449,All India Institute of Medical Sciences (AIIMS),Ph.D,History,2006
16449,Lady Shri Ram College for Women (LSR),B.Tech,Manu,1989
16449,Indian Institute of Technology (Delhi),BE,Electrical,2014
96298,National Institute of Fashion Technology (NIFT),B.Pharm,Medicine,1996
96298,National Institute of Technology (Surathkal),BE,Manu,1981
96298,Christ University,B.A,History,1987
96298,Indian Institute of Management (Ahmedabad),M.Tech,Mechanical,2009
96298,Christ University,B.Tech,Mechanical,2001
68166,St. Stephen's College,Ph.D,Mechanical,2005
68166,Miranda House,M.Tech,Electrical,2006
42220,Indian Institute of Management (Indore),Ph.D,Comp Sci,2002
42220,Indian Institute of Foreign Trade (IIFT),B.A,Psychology,2008
42220,Indian Institute of Science (IISc),BE,Comp Sci,2018
20966,Banaras Hindu University (BHU),B.Pharm,Medicine,1996
20966,Indian Institute of Management (Ahmedabad),M.Tech,Comp Sci,2016
20966,Jawaharlal Nehru University (JNU),B.Pharm,Medicine,2012
84670,Indian Institute of Management (Lucknow),B.Tech,Mechanical,2003
84670,Indian Institute of Technology (Bombay),Ph.D,Psychology,1996
84670,Indian Institute of Science (IISc),B.Tech,Civil,1982
53187,Indian Institute of Technology (Delhi),BE,Electrical,2015
53187,Xavier Labour Relations Institute (XLRI),B.Pharm,Medicine,2017
53187,National Institute of Technology (NITs),BE,Civil,2004
10996,Indian Institute of Science Education and Research (IISER),B.Pharm,Medicine,1991
10996,All India Institute of Medical Sciences (AIIMS),Ph.D,History,2020
28800,Indian Institute of Technology (Banaras Hindu University),BE,Electrical,2009
28800,National Institute of Technology (Surathkal),B.Tech,Manu,1998
78988,National Institute of Fashion Technology (NIFT),B.Tech,Manu,1992
78988,National Institute of Fashion Technology (NIFT),B.Pharm,Medicine,1984
78988,Indian Institute of Technology (Delhi),B.Pharm,Medicine,1987
18366,All India Institute of Medical Sciences (AIIMS),B.Tech,Mechanical,2022
3695,National Law University (NLU),M.Tech,Electrical,1995
59751,Indian Institute of Technology (Banaras Hindu University),B.A,English,1984
59751,Jawaharlal Nehru University (JNU),BE,Manu,1997
59751,Jawaharlal Nehru University (JNU),B.Pharm,Medicine,2008
59751,Indian Statistical Institute (ISI),M.Tech,Comp Sci,2009
59751,Indian Institute of Technology (Bhubaneswar),BE,Comp Sci,2016
43362,Indian Institute of Foreign Trade (IIFT),B.A,English,2014
43362,Indian Institute of Technology (Delhi),B.Tech,Mechanical,1989
43362,Hansraj College,B.A,English,1995
43362,National Law University (NLU),B.A,Sociology,2013
90377,Indian Statistical Institute (ISI),BE,Mechanical,2021
90377,National Institute of Technology (Calicut),B.Tech,Manu,1989
90377,Aligarh Muslim University (AMU),B.Pharm,Medicine,1997
78822,Christ University,B.Tech,Civil,2008
61563,Indian Institutes of Management (IIMs),B.Tech,Civil,1996
47900,St. Stephen's College,Ph.D,History,2013
47900,Indian Institute of Science Education and Research (IISER),B.Pharm,Medicine,2012
47900,National Institute of Technology (Surathkal),M.Tech,Comp Sci,2022
47900,Indian Institute of Technology (Delhi),M.Tech,Civil,1982
65661,Aligarh Muslim University (AMU),Ph.D,Medicine,2010
65661,National Institute of Technology (Warangal),B.A,English,2008
65661,National Institute of Fashion Technology (NIFT),BE,Civil,1981
65661,National Institute of Fashion Technology (NIFT),B.Pharm,Medicine,1986
65661,Indian Institutes of Technology (IITs),BE,Civil,2018
5126,Miranda House,BE,Civil,2017
5126,Indian School of Business (ISB),Ph.D,Civil,2001
5126,Miranda House,BE,Manu,2013
5126,National Institute of Technology (Trichy),B.Pharm,Medicine,2010
25265,Indian Institute of Management (Indore),BE,Electrical,2006
25265,National Institute of Design (NID),B.Pharm,Medicine,1992
25265,Lady Shri Ram College for Women (LSR),B.A,Sociology,2005
25265,Indian Institute of Technology (Banaras Hindu University),B.A,History,2012
25265,Aligarh Muslim University (AMU),M.Tech,Civil,1995
76373,Manipal Academy of Higher Education,M.Tech,Manu,1982
76373,Indian Institute of Management (Kozhikode),B.Pharm,Medicine,2003
76373,Indian Institute of Science (IISc),B.Tech,Electrical,1996
57954,Indian Institute of Foreign Trade (IIFT),Ph.D,History,2005
57954,All India Institute of Medical Sciences (AIIMS),Ph.D,Electrical,1999
57954,Indian Institute of Science (IISc),M.Tech,Comp Sci,1980
28572,National Institute of Technology (NITs),Ph.D,Mechanical,1992
28572,Tata Institute of Social Sciences (TISS),M.Tech,Civil,1983
28572,Hansraj College,B.Tech,Electrical,2016
28572,National Institute of Fashion Technology (NIFT),B.Tech,Civil,2006
93344,Jawaharlal Nehru University (JNU),M.Tech,Electrical,1998
93344,National Institute of Technology (Trichy),M.Tech,Manu,1991
93344,Indian Institute of Technology (Roorkee),Ph.D,English,1985
93344,Presidency University,B.Pharm,Medicine,1986
