JS_ID,Year,Proficiency,Domain
69159,1992,Graphic Design,Design
69159,1992,Problem Solving,Mathematics
69159,1992,Project Management,Business
69159,1992,Public Speaking,Communication
69159,1992,Programming,Computer Science
69159,2009,Graphic Design,Design
77655,2013,Data Analysis,Statistics
77655,2013,Problem Solving,Mathematics
77655,1996,Graphic Design,Design
77655,1987,Graphic Design,Design
77655,1987,Digital Marketing,Business
77655,1987,Project Management,Business
77655,1987,Problem Solving,Mathematics
22669,2022,Problem Solving,Mathematics
22669,2022,Digital Marketing,Business
22669,2022,Marketing,Business
22669,2022,Graphic Design,Design
22669,1997,Data Analysis,Statistics
44477,1996,Data Analysis,Statistics
44477,1996,Public Speaking,Communication
44477,1996,Web Development,Computer Science
44477,2013,Data Analysis,Statistics
44477,2013,Project Management,Business
44477,2000,Data Analysis,Statistics
44477,2000,Creative Writing,Literature
44477,1980,Graphic Design,Design
44477,1980,Project Management,Business
44477,1980,Creative Writing,Literature
44477,1980,Web Development,Computer Science
82865,2012,Problem Solving,Mathematics
82865,2012,Public Speaking,Communication
82865,2003,Graphic Design,Design
82865,2009,Digital Marketing,Business
82865,2009,Creative Writing,Literature
82865,1998,Graphic Design,Design
82865,1998,Project Management,Business
82865,1998,Web Development,Computer Science
82865,1998,Digital Marketing,Business
82865,1998,Public Speaking,Communication
82865,2019,Graphic Design,Design
82865,2019,Creative Writing,Literature
81469,2012,Data Analysis,Statistics
81469,2012,Marketing,Business
81469,2012,Public Speaking,Communication
81469,2012,Creative Writing,Literature
81469,1988,Graphic Design,Design
81469,1988,Marketing,Business
81469,1988,Creative Writing,Literature
81469,1988,Problem Solving,Mathematics
81469,1988,Programming,Computer Science
81469,1993,Graphic Design,Design
81469,1993,Programming,Computer Science
81469,2005,Graphic Design,Design
81469,2005,Digital Marketing,Business
81469,2005,Public Speaking,Communication
81469,2005,Programming,Computer Science
1888,1987,Graphic Design,Design
1888,1982,Project Management,Business
1888,2019,Digital Marketing,Business
1888,2019,Graphic Design,Design
1888,2019,Marketing,Business
22725,1990,Digital Marketing,Business
22725,1990,Graphic Design,Design
22725,1990,Creative Writing,Literature
22725,1990,Web Development,Computer Science
22725,2003,Web Development,Computer Science
22725,2003,Programming,Computer Science
22725,1989,Graphic Design,Design
22725,1989,Creative Writing,Literature
75200,2020,Marketing,Business
75200,2020,Project Management,Business
33398,2007,Graphic Design,Design
33398,2007,Creative Writing,Literature
33398,2007,Project Management,Business
33398,2007,Digital Marketing,Business
33398,2007,Programming,Computer Science
33398,1998,Digital Marketing,Business
33398,1998,Graphic Design,Design
33398,1998,Web Development,Computer Science
33398,2015,Graphic Design,Design
33398,2015,Public Speaking,Communication
33398,2015,Programming,Computer Science
33398,2001,Data Analysis,Statistics
33398,2001,Marketing,Business
33398,2001,Web Development,Computer Science
67997,2014,Marketing,Business
67997,2014,Project Management,Business
67997,2014,Programming,Computer Science
67997,1982,Digital Marketing,Business
67997,1980,Data Analysis,Statistics
67997,1980,Programming,Computer Science
67997,1980,Creative Writing,Literature
67997,1980,Web Development,Computer Science
67997,1993,Data Analysis,Statistics
67997,1993,Problem Solving,Mathematics
67997,1993,Project Management,Business
67997,2015,Problem Solving,Mathematics
67997,2015,Marketing,Business
67997,2015,Programming,Computer Science
27708,1998,Problem Solving,Mathematics
27708,1998,Project Management,Business
27708,1998,Public Speaking,Communication
27708,1998,Creative Writing,Literature
27708,1996,Data Analysis,Statistics
27708,1996,Creative Writing,Literature
94488,2012,Project Management,Business
94488,2012,Web Development,Computer Science
94488,1992,Data Analysis,Statistics
94488,1992,Graphic Design,Design
44693,1999,Digital Marketing,Business
44693,1999,Programming,Computer Science
57389,2007,Problem Solving,Mathematics
57389,2007,Creative Writing,Literature
57389,2007,Web Development,Computer Science
57389,2001,Data Analysis,Statistics
57389,2001,Graphic Design,Design
57389,2011,Project Management,Business
78944,1987,Project Management,Business
78944,1987,Creative Writing,Literature
90082,2002,Digital Marketing,Business
90082,2002,Graphic Design,Design
90082,2002,Marketing,Business
90082,2019,Digital Marketing,Business
90082,2019,Marketing,Business
90082,2011,Project Management,Business
90082,2022,Marketing,Business
90082,2022,Creative Writing,Literature
90082,2021,Graphic Design,Design
90082,2021,Creative Writing,Literature
90082,2021,Problem Solving,Mathematics
90082,2021,Digital Marketing,Business
90082,2021,Public Speaking,Communication
46339,2012,Problem Solving,Mathematics
46339,2012,Public Speaking,Communication
46339,2012,Programming,Computer Science
46339,2012,Web Development,Computer Science
46339,2002,Programming,Computer Science
46339,2004,Creative Writing,Literature
46339,1980,Data Analysis,Statistics
30479,2005,Marketing,Business
30479,2005,Creative Writing,Literature
94274,2022,Web Development,Computer Science
94274,2005,Graphic Design,Design
94274,2005,Public Speaking,Communication
94274,2005,Creative Writing,Literature
94274,2005,Programming,Computer Science
94274,2007,Problem Solving,Mathematics
94274,1995,Marketing,Business
94274,1995,Creative Writing,Literature
94274,1995,Problem Solving,Mathematics
94274,1995,Project Management,Business
94274,1995,Programming,Computer Science
94274,1989,Marketing,Business
29476,1983,Graphic Design,Design
29476,1983,Digital Marketing,Business
29476,1983,Public Speaking,Communication
29476,1987,Digital Marketing,Business
29476,1999,Graphic Design,Design
29476,2011,Digital Marketing,Business
29476,2011,Creative Writing,Literature
26910,2005,Data Analysis,Statistics
26910,2005,Graphic Design,Design
26910,2005,Marketing,Business
26910,2005,Project Management,Business
26910,2014,Digital Marketing,Business
26910,2014,Marketing,Business
26910,1985,Marketing,Business
26910,1985,Creative Writing,Literature
26910,1985,Web Development,Computer Science
26910,1993,Data Analysis,Statistics
26910,1993,Digital Marketing,Business
26910,1993,Public Speaking,Communication
26910,1993,Web Development,Computer Science
67314,1995,Project Management,Business
67314,1995,Web Development,Computer Science
67314,2017,Creative Writing,Literature
67314,1997,Web Development,Computer Science
67314,1997,Marketing,Business
67314,1997,Project Management,Business
67314,1997,Programming,Computer Science
90013,2020,Public Speaking,Communication
90013,2020,Creative Writing,Literature
90013,1992,Graphic Design,Design
90013,1992,Public Speaking,Communication
90013,1992,Programming,Computer Science
90013,1988,Data Analysis,Statistics
90013,1988,Problem Solving,Mathematics
90013,1988,Creative Writing,Literature
98099,1985,Data Analysis,Statistics
98099,1985,Problem Solving,Mathematics
98099,1985,Digital Marketing,Business
98099,1985,Public Speaking,Communication
98099,1999,Problem Solving,Mathematics
98099,1999,Marketing,Business
98099,1999,Project Management,Business
98099,1999,Programming,Computer Science
98099,2017,Graphic Design,Design
98099,2017,Public Speaking,Communication
98099,2017,Web Development,Computer Science
98099,1998,Graphic Design,Design
98099,1998,Digital Marketing,Business
98099,1998,Programming,Computer Science
94932,2015,Graphic Design,Design
94932,2015,Marketing,Business
94932,2015,Project Management,Business
94932,2015,Web Development,Computer Science
94932,1987,Programming,Computer Science
43140,2004,Data Analysis,Statistics
43140,2004,Digital Marketing,Business
43140,2004,Project Management,Business
43140,2004,Programming,Computer Science
43140,2005,Data Analysis,Statistics
43140,2005,Problem Solving,Mathematics
43140,2005,Digital Marketing,Business
43140,2005,Graphic Design,Design
43140,2020,Web Development,Computer Science
43140,2003,Data Analysis,Statistics
43140,2003,Project Management,Business
43140,2003,Public Speaking,Communication
43140,2003,Creative Writing,Literature
43140,2016,Problem Solving,Mathematics
43140,2016,Marketing,Business
4341,2012,Data Analysis,Statistics
4341,2012,Digital Marketing,Business
14787,1989,Problem Solving,Mathematics
14787,1989,Project Management,Business
14787,1989,Creative Writing,Literature
14787,2000,Marketing,Business
14787,2000,Public Speaking,Communication
14787,2004,Programming,Computer Science
14787,2003,Digital Marketing,Business
14787,2003,Project Management,Business
14787,2003,Public Speaking,Communication
14787,2003,Web Development,Computer Science
14787,1999,Public Speaking,Communication
76166,1982,Graphic Design,Design
76166,1982,Marketing,Business
76166,1982,Web Development,Computer Science
76166,1982,Programming,Computer Science
76166,2008,Graphic Design,Design
76166,1985,Digital Marketing,Business
76166,1985,Web Development,Computer Science
76166,2009,Graphic Design,Design
76166,2009,Marketing,Business
76166,2009,Project Management,Business
76166,2009,Programming,Computer Science
76166,1990,Digital Marketing,Business
76166,1990,Public Speaking,Communication
76166,1990,Creative Writing,Literature
83487,1985,Problem Solving,Mathematics
83487,1985,Digital Marketing,Business
60352,1994,Data Analysis,Statistics
60352,1994,Graphic Design,Design
60352,1994,Digital Marketing,Business
60352,1994,Project Management,Business
60352,2000,Data Analysis,Statistics
60352,2000,Digital Marketing,Business
60352,2000,Marketing,Business
60352,2000,Web Development,Computer Science
60352,1987,Programming,Computer Science
60352,1987,Web Development,Computer Science
60352,1996,Data Analysis,Statistics
60352,1996,Graphic Design,Design
60352,1996,Public Speaking,Communication
60352,1996,Web Development,Computer Science
12818,2005,Graphic Design,Design
12818,2005,Digital Marketing,Business
12818,2005,Public Speaking,Communication
12818,2005,Creative Writing,Literature
12818,2017,Problem Solving,Mathematics
12818,2017,Graphic Design,Design
12818,2017,Digital Marketing,Business
12818,2017,Programming,Computer Science
12818,2007,Public Speaking,Communication
12818,2007,Creative Writing,Literature
12818,2007,Programming,Computer Science
35755,2020,Graphic Design,Design
35755,2008,Data Analysis,Statistics
35755,1989,Graphic Design,Design
35755,1989,Creative Writing,Literature
35755,1989,Problem Solving,Mathematics
35755,1989,Web Development,Computer Science
35755,1989,Public Speaking,Communication
35755,2007,Data Analysis,Statistics
35755,2007,Creative Writing,Literature
35755,2007,Web Development,Computer Science
63906,1998,Project Management,Business
63906,1998,Public Speaking,Communication
63906,1998,Web Development,Computer Science
63906,1991,Marketing,Business
63906,1991,Creative Writing,Literature
63906,1991,Web Development,Computer Science
63906,1986,Web Development,Computer Science
63906,2017,Graphic Design,Design
63906,2017,Marketing,Business
63906,2017,Creative Writing,Literature
63906,2017,Problem Solving,Mathematics
63906,2017,Public Speaking,Communication
52279,1989,Problem Solving,Mathematics
52279,1989,Marketing,Business
52279,2010,Data Analysis,Statistics
52279,2010,Project Management,Business
52279,1998,Data Analysis,Statistics
52279,2011,Graphic Design,Design
52279,2011,Marketing,Business
52279,2011,Project Management,Business
52279,2011,Public Speaking,Communication
52279,1991,Graphic Design,Design
52279,1991,Web Development,Computer Science
52448,2010,Programming,Computer Science
52448,1981,Programming,Computer Science
